f.1,f.2,f.3,f.4
1.8673,2.4306,2.7211,6.0034
2.2532,2.8865,3.2453,7.1335
1.5468,2.0633,2.5118,5.6786
2.2371,2.9397,3.2613,7.8948
2.2504,3.0791,3.4427,7.7791
2.1996,2.7613,3.0632,7.0457
2.3435,3.0448,3.4254,7.5567
2.6916,3.4563,3.9129,8.5397
1.7433,2.1785,2.3873,5.4649
1.7958,2.4171,2.8598,6.7411
1.968,2.7127,3.1244,7.0371
1.9127,2.4188,2.723,6.2404
1.9396,2.5973,2.968,6.3978
2.2,2.8226,3.0453,7.124
2.3181,2.8868,3.1589,7.2691
2.7058,3.3636,3.722,8.4296
2.0329,2.9045,3.5645,7.8402
1.8437,2.3033,2.6242,6.0496
1.9972,2.5589,2.772,6.5698
2.362,3.014,3.2889,7.6756
1.8352,2.2792,2.5323,5.7443
2.2381,2.7858,3.122,6.9725
2.3179,3.0026,3.4053,7.3661
1.5357,2.0342,2.4649,6.1155
1.6414,2.2645,2.6497,5.9955
2.4513,3.3485,3.7951,8.6913
1.9334,2.4191,2.7221,6.1735
2.3725,2.9938,3.3832,7.5474
2.218,2.9195,3.2028,7.2433
2.0684,2.4966,2.7472,6.3483
1.7216,2.3723,3.017,6.9649
2.1171,2.908,3.4579,7.9812
1.7746,2.3617,2.7262,5.9728
2.083,2.6981,2.9401,6.9022
2.1606,2.8795,3.1917,7.1567
1.8449,2.2088,2.4615,5.6451
2.3278,2.996,3.3939,7.3855
2.049,2.8727,3.7706,8.5316
1.8773,2.4073,2.6448,6.4553
2.2514,2.9098,3.1796,7.6462
2.1168,2.9063,3.2575,7.197
2.1096,2.6428,2.9466,6.6728
2.2112,2.8895,3.2684,7.1093
2.461,3.1104,3.3631,7.818
1.4394,1.8597,2.1516,5.1159
1.8248,2.3877,2.7072,6.384
1.9864,2.6711,3.0168,6.8124
2.2453,2.7612,3.1085,7.0939
2.1446,2.7805,3.0296,6.9548
2.5555,3.2644,3.5828,8.1661
2.1096,2.6147,2.9079,6.5586
1.9681,2.6851,3.3,7.6996
2.077,2.9197,3.4426,7.5538
1.7863,2.1852,2.3585,5.731
2.0136,2.5613,2.8112,6.5116
2.355,2.9821,3.3019,7.5181
1.695,2.1715,2.4596,5.3737
2.1114,2.6784,3.0441,6.6163
2.0769,2.8925,3.4441,8.0151
2.1032,2.7037,3.0141,7.1728
2.1306,2.8845,3.2547,7.2301
2.5274,3.3615,3.7768,8.3929
1.9613,2.4259,2.7615,6.0986
2.2436,2.739,2.9406,6.9776
2.0719,2.7506,3.0419,6.7664
1.7066,2.2255,2.5701,6.0926
1.8982,2.5564,2.917,6.604
2.2335,2.9852,3.3677,7.5959
1.7592,2.2431,2.4288,5.672
2.5778,3.2619,3.565,8.2215
2.6278,3.4399,3.8242,8.4949
2.1016,2.4756,2.7743,6.3292
1.6272,2.2642,2.947,6.4809
2.0037,2.7176,3.1115,7.46
1.7694,2.2575,2.4975,5.8645
2.146,2.7543,3.0487,7.0672
2.0979,2.8389,3.2063,6.9789
2.0316,2.5147,2.8472,6.3173
2.0664,2.621,2.8549,6.5631
1.7254,2.4133,3.1238,7.4697
1.7826,2.3135,2.6554,6.0859
2.2142,2.8997,3.2863,7.5037
2.3406,3.1577,3.5946,7.8621
2.0911,2.538,2.7463,6.5354
2.1321,2.7553,3.052,6.8478
2.5068,3.1979,3.5673,7.9402
1.6745,2.2599,2.8103,6.4496
2.053,2.7779,3.2858,7.5059
1.8756,2.6059,2.895,6.5866
1.7341,2.1349,2.3224,5.5047
1.895,2.4413,2.7059,6.1054
2.7244,3.4743,3.8782,8.6587
2.0864,2.647,3.0047,6.5552
1.9213,2.6001,3.0811,7.5033
2.136,2.9396,3.3559,7.8026
2.1007,2.6744,2.961,6.9719
2.0372,2.7617,3.1237,6.8209
2.4326,3.2242,3.6396,7.9612
1.6929,2.0367,2.2035,5.2071
2.0989,2.5538,2.8007,6.4683
1.6912,2.3569,2.8834,6.5331
1.6893,2.1491,2.4463,5.6956
2.2947,3.0283,3.4478,7.6916
2.5702,3.2983,3.5667,8.4532
1.9337,2.4761,2.7416,6.1827
2.3675,3.0013,3.3428,7.4846
2.3905,3.1619,3.5728,7.7276
1.7036,2.1879,2.6019,6.0245
1.7958,2.3792,2.6494,6.1798
2.1534,2.8386,3.137,7.2904
1.8246,2.2765,2.5367,5.7833
2.1916,2.7443,3.082,6.8989
2.0265,2.7424,3.1404,6.6431
2.2728,2.7607,2.973,7.0172
2.0177,2.7479,3.2032,7.5258
2.392,3.2418,3.6566,8.5737
1.8388,2.3216,2.6035,5.9195
2.2514,2.8575,3.2163,7.2088
2.2751,2.9206,3.1637,7.34
2.061,2.4645,2.6919,6.3026
1.9158,2.5293,2.8372,6.2046
1.6832,2.3819,3.205,7.3124
1.6745,2.249,2.6689,5.9824
1.955,2.5718,2.8155,6.7777
2.33,3.2038,3.5704,7.9947
1.9911,2.4023,2.661,6.1741
2.2147,2.8054,3.1539,6.9963
2.5914,3.2682,3.7011,8.105
1.5145,2.0119,2.3836,5.6294
1.921,2.5586,2.9284,6.9138
2.0664,2.8244,3.2002,7.219
1.9901,2.4967,2.7986,6.4013
2.0101,2.6722,3.0454,6.5692
2.2851,2.9264,3.191,7.3433
1.7164,2.0692,2.2844,5.2591
2.0147,2.7142,3.3542,7.9435
2.0638,2.9018,3.449,7.503
2.0604,2.6356,3.0135,6.7861
2.1261,2.7578,2.9844,7.0022
2.495,3.2007,3.4908,8.0893
1.9647,2.4956,2.7737,6.2253
2.3605,2.9768,3.3328,7.4062
1.8651,2.6477,3.3994,7.5988
1.712,2.1376,2.3306,5.7589
1.7755,2.3584,2.6191,5.9839
2.1378,2.8055,3.1086,7.0863
2.205,2.7642,3.1009,6.9481
2.6206,3.2863,3.7142,8.1952
2.3997,3.1472,3.4457,7.7914
1.8808,2.4886,2.9184,7.0087
2.1093,2.8538,3.2632,7.5086
2.4499,3.2921,3.7042,8.4728
1.6848,2.1421,2.4443,5.3623
2.039,2.5445,2.7629,6.4527
2.1199,2.7599,3.0559,6.8359
1.9405,2.3297,2.5962,5.9123
1.6501,2.2743,2.7591,6.1435
2.4506,3.3619,3.9166,8.7849
2.0822,2.6474,2.8886,6.8135
2.4684,3.1381,3.4471,7.9959
2.2746,3.0974,3.4935,7.5642
2.0102,2.4283,2.7421,6.1467
2.1814,2.7805,3.175,6.8492
1.9798,2.6756,3.0639,7.5218
1.7071,2.1988,2.4285,5.7118
2.073,2.678,2.9541,6.8796
2.1864,2.8979,3.2382,7.2216
2.0603,2.5282,2.8453,6.3917
2.2508,2.9555,3.2289,7.3211
2.6824,3.4474,3.7868,8.5704
1.6295,2.1585,2.6371,6.1963
2.0506,2.7341,3.2026,7.4747
2.1026,2.9179,3.375,7.3868
1.9668,2.4439,2.6312,6.3341
2.1356,2.7473,3.014,6.9195
2.4752,3.1532,3.49,7.9011
1.8889,2.4296,2.7418,6.0002
1.7065,2.3832,3.1228,7.0958
1.8804,2.6107,3.0039,7.0425
1.9811,2.4234,2.6576,6.399
2.132,2.7674,3.0881,6.9784
2.5295,3.2576,3.6486,8.1625
2.0737,2.5481,2.8947,6.4086
2.366,2.8827,3.1307,7.3189
1.7087,2.4235,3.0426,6.7852
1.8165,2.3666,2.7068,6.2972
1.9725,2.6629,3.0366,6.7448
2.3217,3.0964,3.5072,7.7669
1.5968,1.9692,2.1214,5.0108
1.9955,2.469,2.692,6.2482
2.5391,3.2741,3.6331,8.1116
1.8738,2.4485,2.925,6.9318
1.9644,2.7002,3.1664,6.945
2.2881,3.0432,3.3121,7.8764
1.9761,2.5068,2.7442,6.3706
2.3531,2.9757,3.2852,7.5095
2.2411,3.0108,3.3944,7.3548
1.9488,2.343,2.6549,5.9245
1.6929,2.2671,2.6312,6.3337
2.0382,2.7274,3.0636,7.3208
1.6197,2.112,2.3688,5.3363
2.4364,3.1569,3.5371,7.9403
2.4918,3.3409,3.7938,8.1782
2.2717,2.7638,2.9935,7.0377
2.2173,2.8946,3.21,7.1443
2.0771,2.903,3.5395,8.2007
1.7271,2.1782,2.476,5.6987
2.1181,2.7146,3.075,6.9711
1.9719,2.634,2.8983,6.5596
1.8676,2.2718,2.4992,5.792
2.0208,2.5766,2.8809,6.4006
2.358,2.9829,3.3607,7.3874
1.9313,2.591,3.1055,6.9145
2.2449,2.9426,3.2071,7.7886
2.381,3.1886,3.5027,8.1166
2.0129,2.4168,2.6566,6.2515
1.9661,2.5839,2.9142,6.3621
2.39,3.0838,3.485,7.6008
1.855,2.2794,2.4672,5.7618
1.6723,2.283,2.8659,6.9129
1.8171,2.5484,3.0191,6.7795
1.8479,2.3844,2.6901,6.2109
1.9972,2.6605,3.0167,6.6694
2.7223,3.503,3.7847,8.9085
1.8988,2.3727,2.6151,5.966
2.3495,2.9309,3.2579,7.3403
1.8483,2.606,3.3882,7.6322
1.9193,2.4948,2.9137,6.7157
1.9463,2.5945,2.862,6.6581
2.3026,3.0353,3.3379,7.7286
1.994,2.5154,2.7977,6.3399
2.3434,2.9488,3.3074,7.3751
2.0628,2.8343,3.2506,6.8351
1.4403,1.8476,2.1322,5.1988
2.0346,2.7031,3.0769,7.1422
2.4145,3.2049,3.5939,8.2999
1.9381,2.4746,2.7981,6.2275
2.3587,3.008,3.4125,7.5102
2.33,3.002,3.2501,7.5166
2.147,2.5816,2.8154,6.5779
1.7022,2.3664,2.8925,6.5503
2.0852,2.8778,3.3426,7.6493
1.7099,2.1597,2.4488,5.5439
1.9985,2.4982,2.684,6.4426
1.9955,2.6284,2.8964,6.5343
2.2676,2.7478,3.0424,6.9807
2.4337,3.0808,3.4596,7.6462
2.1518,2.9944,3.7504,8.6349
1.7685,2.3459,2.6115,6.0595
2.1683,2.8579,3.1524,7.3311
2.2345,3.0291,3.3864,7.5146
1.9617,2.3784,2.6659,6.058
1.9831,2.5912,2.9539,6.3525
2.2706,2.8685,3.1258,7.1843
1.6046,2.1091,2.4405,5.7597
1.9493,2.577,2.9145,6.8221
2.3239,3.2391,3.7031,8.0189
2.3318,2.967,3.3635,7.4613
2.3467,3.0395,3.3255,7.5946
2.7119,3.4649,3.8242,8.6447
1.8197,2.2186,2.4851,5.5936
1.9085,2.538,3.0091,6.9424
2.1038,2.8699,3.329,7.3814
1.8583,2.2652,2.4223,5.9325
1.841,2.4216,2.6723,6.0325
2.2302,2.881,3.19,7.1828
1.8492,2.3123,2.5947,5.7761
2.7012,3.3744,3.816,8.3825
1.8645,2.635,3.3571,7.7983
1.8113,2.2808,2.5545,6.1775
2.0589,2.6959,3.0214,6.9773
2.4184,3.159,3.5289,8.0604
1.8581,2.376,2.702,5.9194
2.1833,2.7281,2.9562,6.9005
2.2504,2.9245,3.2301,7.2447
1.6437,2.1897,2.6837,6.3919
1.8085,2.4884,2.9328,6.5579
2.1515,2.939,3.3688,7.5611
2.0253,2.488,2.6951,6.425
2.4479,3.0341,3.3239,7.7443
2.221,2.9973,3.3791,7.321
2.1529,2.6412,2.9781,6.6319
1.8139,2.523,3.2077,7.12
2.1502,2.9171,3.3058,7.9103
1.8286,2.3957,2.6726,6.1068
2.2033,2.8693,3.1968,7.2614
2.278,3.0482,3.4403,7.5044
1.8598,2.2133,2.522,5.6403
1.7739,2.2592,2.4494,5.6465
2.0863,2.8603,3.4377,8.2057
1.9006,2.4387,2.7415,6.4213
2.297,2.9748,3.3245,7.6965
2.2789,3.0924,3.5073,7.6355
2.0865,2.546,2.735,6.5265
2.2409,2.842,3.1146,7.1186
2.5767,3.2433,3.5915,8.0983
1.5042,1.9746,2.3313,5.2951
1.9003,2.5168,2.9042,6.5937
1.9622,2.6172,2.8603,6.6805
1.8393,2.2504,2.4536,5.8023
2.2939,2.9885,3.3327,7.4135
2.7015,3.469,3.8897,8.5959
2.2458,2.8005,3.1805,6.9668
2.0491,2.7515,3.181,7.7732
2.0592,2.8761,3.2785,7.3796
1.8791,2.3302,2.586,6.0287
2.0728,2.6799,3.0132,6.7077
2.428,3.113,3.5189,7.7399
1.818,2.2563,2.4609,5.6873
2.1908,2.7169,2.9964,6.8195
1.865,2.5947,3.1082,7.1228
2.2754,2.9329,3.3276,7.7188
2.1394,2.9579,3.4117,7.2699
2.4797,3.257,3.5187,8.2209
1.829,2.2288,2.4332,5.6716
2.2609,2.7771,3.0673,7.0084
2.1623,2.8626,3.2266,7.0016
1.5629,2.0859,2.6521,6.154
1.7808,2.3825,2.7039,6.4805
2.1208,2.8308,3.1409,7.4807
1.6976,2.2138,2.4723,5.5717
2.0795,2.6874,3.0043,6.7389
2.5929,3.4678,3.9312,8.4819
2.087,2.4695,2.6647,6.3537
1.7168,2.3519,2.9158,6.7812
2.1319,2.9092,3.4049,7.9452
1.9055,2.4442,2.7635,6.3265
2.2777,2.9383,3.3156,7.4872
2.018,2.7338,3.0156,6.7579
2.0051,2.4814,2.7274,6.2731
2.0972,2.718,3.0386,6.7116
1.7904,2.527,3.3223,7.6462
1.5551,2.0375,2.3864,5.3269
2.2544,2.915,3.1869,7.6103
2.3895,3.1741,3.5114,8.0021
2.2256,2.723,3.0238,6.9532
2.1452,2.8412,3.2238,6.9567
2.5553,3.318,3.7729,8.1324
1.6743,2.2358,2.6098,6.3105
2.0463,2.7326,3.0784,7.395
2.0619,2.8551,3.217,7.2214
1.7513,2.1229,2.3652,5.4835
1.9787,2.5095,2.8324,6.2785
2.2193,2.7554,2.9705,6.9911
1.9267,2.4222,2.6703,6.0583
1.952,2.644,3.1851,7.4531
2.1405,2.9677,3.4536,7.7231
2.0912,2.66,3.0105,6.8642
2.0311,2.6769,2.924,6.719
2.4128,3.1259,3.4308,7.8388
1.8152,2.2013,2.4472,5.5842
2.2182,2.7173,3.0512,6.822
1.7149,2.427,3.0217,6.5629
1.6863,2.1358,2.3414,5.6616
1.8586,2.4431,2.7044,6.2265
2.658,3.4607,3.8377,8.7473
2.1178,2.7047,3.0521,6.7295
2.5317,3.2127,3.6454,7.9575
2.4781,3.2022,3.5078,7.9573
1.7563,2.2336,2.5507,6.1705
1.8198,2.4626,2.8198,6.279
2.2054,2.9535,3.3372,7.4705
1.8754,2.386,2.7179,5.975
2.1403,2.6606,2.8597,6.7708
2.0543,2.7212,3.0035,6.7117
1.983,2.4253,2.6846,6.1134
1.8744,2.6233,3.4723,7.9444
2.313,3.2212,3.9097,8.9716
1.6887,2.1269,2.3171,5.5187
2.1126,2.6854,2.9359,6.9066
2.2376,2.9387,3.2652,7.3349
2.041,2.4637,2.7563,6.2745
2.0823,2.6945,3.0621,6.6251
1.7392,2.4129,3.0417,7.372
1.7016,2.2176,2.5146,5.969
2.0397,2.6742,2.9897,7.0172
1.8774,2.624,2.9969,6.4428
2.1309,2.6152,2.9647,6.635
2.2152,2.8098,3.0645,7.05
2.6088,3.2832,3.6166,8.2191
1.6471,2.2064,2.6822,6.1435
2.0613,2.7701,3.2368,7.4204
2.2091,3.0417,3.5026,7.708
2.0478,2.5427,2.7536,6.5788
1.9775,2.6348,2.9361,6.5102
2.3676,3.0862,3.4464,7.6383
1.8023,2.2161,2.5067,5.5584
1.7132,2.3321,2.9349,6.7132
2.1633,2.9644,3.338,7.8092
2.1058,2.6472,2.8908,6.9106
2.2925,2.98,3.2995,7.529
2.6535,3.4146,3.8037,8.564
1.9811,2.5825,2.9407,6.3456
2.3117,2.9127,3.1589,7.3108
1.8708,2.6384,3.2363,7.4531
1.7159,2.1401,2.3965,5.7078
1.8353,2.4308,2.7516,6.1365
2.2003,2.8873,3.2594,7.2383
1.7552,2.1517,2.3293,5.4874
2.582,3.1804,3.4876,8.0467
2.3682,3.1656,3.5561,7.7367
1.9116,2.5329,3.0217,7.001
2.1221,2.8934,3.3691,7.4822
2.4012,3.1762,3.4615,8.2275
1.7866,2.2203,2.4468,5.6482
2.1978,2.744,3.0502,6.9214
2.3011,2.9801,3.3589,7.349
2.0856,2.5081,2.8549,6.3236
1.6239,2.2308,2.6055,5.9624
1.9938,2.7146,3.0672,7.0983
2.1486,2.7846,3.1216,7.0606
2.5519,3.292,3.6983,8.2759
2.4071,3.2915,3.7672,7.9788
2.0119,2.4056,2.5807,6.1685
2.1918,2.7478,3.0074,6.8847
1.8067,2.5191,3.3172,7.9025
1.6634,2.2192,2.5946,5.8607
2.0463,2.733,3.1255,7.0769
2.0791,2.7836,3.0303,7.0641
2.0048,2.4809,2.7,6.3533
1.996,2.6216,2.9196,6.4801
2.8551,3.6851,4.1263,9.1105
1.6749,2.1859,2.6874,6.2058
2.0386,2.6447,2.9447,7.2475
2.0122,2.7571,3.1,6.9883
1.9426,2.4124,2.6706,6.2009
2.1113,2.7379,3.0764,6.8181
2.4762,3.1774,3.5895,7.8768
1.8417,2.3038,2.5103,5.7871
1.7223,2.3552,2.9044,6.918
1.9426,2.6969,3.1537,7.1989
1.7261,2.1344,2.3984,5.5938
2.1681,2.8765,3.2845,7.1372
2.4994,3.2041,3.4844,8.0929
2.0516,2.5269,2.7868,6.386
2.4554,3.0349,3.3823,7.6142
1.8741,2.6546,3.38,7.5049
1.9503,2.5525,2.973,6.7776
2.0495,2.6883,2.9137,6.9619
2.3759,3.0888,3.359,7.9112
1.6296,2.062,2.293,5.1663
2.0516,2.5833,2.889,6.453
2.0978,2.7661,3.1372,6.7589
1.9001,2.4648,2.8063,6.9284
2.0214,2.7377,3.0955,7.1073
2.4104,3.2333,3.6021,8.2914
2.0986,2.6834,3.0057,6.7648
2.476,3.1531,3.5524,7.8831
2.1511,2.8976,3.1886,7.1308
1.8316,2.1799,2.3908,5.5724
1.7102,2.3008,2.7256,6.2964
2.0664,2.7809,3.1883,7.3474
1.6989,2.1856,2.4905,5.5314
1.9939,2.517,2.7234,6.4342
2.5516,3.3222,3.6626,8.2829
2.35,2.8429,3.1589,7.2143
2.1712,2.8885,3.2811,7.043
2.116,2.9758,3.6693,8.2109
1.7208,2.1685,2.3794,5.6702
2.1113,2.6899,2.9575,6.9425
2.0874,2.8052,3.15,6.9313
1.9833,2.4316,2.7374,6.1472
2.1301,2.7328,3.1129,6.7324
2.3433,2.9194,3.1497,7.3605
1.4149,1.9235,2.3656,5.5183
2.177,2.9511,3.4434,8.0654
2.3288,3.2258,3.6884,8.2702
2.0653,2.5512,2.8722,6.5811
2.0634,2.6524,2.8767,6.6833
2.4423,3.1058,3.3988,7.8063
2.0201,2.482,2.7537,6.2553
1.7781,2.4404,3.1296,7.3573
1.8232,2.6023,3.1448,6.7637
1.8337,2.3535,2.5626,6.1445
1.957,2.598,2.8694,6.5434
2.2943,2.9978,3.3212,7.517
1.9485,2.4159,2.7228,6.0648
2.4148,3.0062,3.4109,7.4885
1.8851,2.6087,3.1968,7.5764
1.8923,2.4031,2.6916,6.4873
1.9306,2.6046,2.9489,6.5754
2.3186,3.0846,3.4673,7.7471
1.9787,2.517,2.8613,6.2783
2.2551,2.8088,3.0548,7.1039
2.1495,2.8542,3.1766,7.0106
1.5401,1.9923,2.3619,5.5926
1.7862,2.3851,2.7669,6.2798
2.5604,3.4169,3.897,8.7869
1.8784,2.3962,2.597,6.0642
2.3117,2.9286,3.1977,7.3953
2.3653,3.1131,3.4623,7.6827
2.2351,2.7267,3.0511,6.8669
1.7983,2.5173,3.1285,6.9126
2.1196,2.882,3.2155,7.7136
1.7414,2.1784,2.3863,5.6379
2.1085,2.6573,2.9306,6.7932
1.9968,2.693,3.0424,6.5923
1.9326,2.38,2.6957,5.9715
2.4353,3.0858,3.3598,7.719
2.2277,3.0714,3.6762,8.7708
1.9936,2.6383,2.9922,6.8364
2.3749,3.1354,3.5236,8.0125
2.4748,3.3378,3.7812,8.259
1.8953,2.2305,2.4103,5.7876
1.8722,2.4266,2.6976,6.0069
2.2896,2.9193,3.2597,7.2372
1.6083,2.1065,2.4772,5.6464
1.9774,2.6149,3.0112,6.8253
1.9047,2.5824,2.8545,6.4907
2.2617,2.8027,3.0825,7.1562
2.4124,3.1102,3.4767,7.7309
2.7825,3.5499,3.9967,8.7933
1.8661,2.3334,2.6735,5.7972
1.7003,2.2929,2.7887,6.8241
1.9463,2.6693,3.0936,7.2113
1.8841,2.3689,2.6284,6.2359
1.9617,2.6044,2.9324,6.5246
2.3264,3.0465,3.4311,7.5943
1.887,2.3305,2.5189,5.9152
2.2324,2.7592,3.0214,6.9614
1.9085,2.7339,3.5506,7.8475
1.8992,2.4295,2.7947,6.5001
2.1125,2.8163,3.2282,7.1726
2.4011,3.1116,3.3682,7.9939
1.9019,2.4019,2.6465,6.0498
2.3084,2.9047,3.2266,7.2829
2.3701,3.0981,3.4904,7.6092
1.7345,2.3295,2.9134,6.7415
1.7779,2.4357,2.7727,6.3868
2.1341,2.8916,3.2214,7.4661
1.6397,2.0206,2.2501,5.1741
2.4714,3.079,3.4542,7.7839
2.4231,3.211,3.6618,7.8421
2.1241,2.54,2.7654,6.4896
1.8702,2.5379,3.0634,7.1898
2.2512,3.0503,3.5176,8.2183
1.799,2.382,2.7219,5.9837
2.2089,2.9001,3.2966,7.2483
2.1645,2.856,3.0966,7.1358
1.8299,2.1729,2.3623,5.586
1.8879,2.4181,2.6874,5.999
1.7962,2.4814,3.0431,7.0483
2.0226,2.6208,3.0101,6.8523
2.3275,2.9752,3.2014,7.7706
2.2133,3.0006,3.3236,7.4468
2.1704,2.6907,2.9731,6.8133
2.2834,2.955,3.3168,7.3008
2.6391,3.374,3.8119,8.321
1.5716,2.0306,2.2884,5.4997
1.9496,2.5429,2.8258,6.7313
2.0987,2.8069,3.1302,7.1317
1.963,2.415,2.6949,6.1861
1.8804,2.5109,2.8649,6.1354
2.6543,3.4002,3.7005,8.5062
2.2055,2.7582,3.0416,6.9055
2.131,2.8953,3.4288,8.0509
2.1721,3.0546,3.5386,7.7772
1.9035,2.347,2.6599,6.051
2.0445,2.5831,2.8073,6.5604
2.3989,3.018,3.3152,7.6147
1.7844,2.2394,2.508,5.5909
2.1899,2.7409,3.0908,6.8141
1.6555,2.3535,3.1866,7.0648
1.6929,2.1767,2.4078,5.9684
2.186,2.93,3.2549,7.5453
2.5644,3.4,3.7557,8.6688
1.9944,2.4414,2.7237,6.2237
2.4121,2.9809,3.3553,7.5041
2.0616,2.7476,3.0156,6.7731
1.6184,2.136,2.547,6.1266
1.8474,2.5058,2.9002,6.6422
2.1986,2.9669,3.3554,7.6862
1.8097,2.3717,2.6971,5.9198
2.1044,2.6764,2.893,6.7891
2.1654,2.8457,3.1369,7.0562
2.2395,2.6676,2.9588,6.8067
1.7961,2.4901,3.1063,6.9042
2.2231,3.0659,3.6245,8.1525
1.8993,2.4239,2.6426,6.2682
2.2765,2.9093,3.1861,7.4481
2.2112,2.9776,3.3354,7.3298
2.1528,2.667,2.9963,6.6975
2.2575,2.9167,3.316,7.1626
1.8923,2.6274,3.2113,7.7786
1.4619,1.8711,2.1033,4.8648
1.853,2.395,2.678,6.1609
2.3878,3.1929,3.608,7.9311
2.2009,2.6853,3.0492,6.8104
2.1125,2.7066,2.9343,6.7679
2.5066,3.1711,3.4702,7.9327
1.7437,2.3047,2.7053,6.3573
2.1172,2.8128,3.2092,7.4851
2.0433,2.8552,3.2771,7.0827
1.7488,2.1145,2.2703,5.4744
1.9455,2.4627,2.6992,6.1957
2.2908,2.8829,3.1909,7.2215
1.759,2.1916,2.4649,5.4724
2.1232,2.8799,3.4898,7.9957
2.2588,3.0567,3.3943,8.0385
2.1603,2.7016,2.949,7.0363
2.0447,2.7566,3.0975,6.799
2.4676,3.2479,3.645,8.0258
1.8779,2.3226,2.6414,5.8121
2.1862,2.6742,2.9035,6.7691
1.7912,2.4952,2.9505,6.7061
1.7967,2.2927,2.5709,6.0125
1.9668,2.599,2.9317,6.5565
2.2974,3.0033,3.3907,7.5085
2.0674,2.6476,2.902,6.6156
2.4995,3.1644,3.4943,7.9045
2.5119,3.314,3.7169,8.1234
1.6218,2.1081,2.5957,6.1078
1.8391,2.4945,2.9767,6.5817
2.1272,2.8052,3.0536,7.3765
1.8136,2.2551,2.4575,5.8078
2.1851,2.7325,3.0062,6.9595
1.9982,2.7072,3.0606,6.603
1.9643,2.4258,2.7439,6.0714
1.5677,2.1557,2.6243,6.2446
2.3928,3.2711,3.7606,8.9531
1.8635,2.3648,2.6404,6.0859
2.2951,2.9343,3.2794,7.4707
2.4172,3.1882,3.6067,7.8835
2.1067,2.5219,2.7204,6.4789
2.0587,2.6731,2.9598,6.6139
1.8818,2.6294,3.3181,7.7111
1.8047,2.3838,2.7547,6.2803
2.1554,2.8552,3.2494,7.3597
2.0619,2.7831,3.0544,6.976
1.8078,2.1828,2.393,5.6035
2.4414,3.0773,3.4289,7.694
2.8155,3.5341,3.973,8.7901
1.7168,2.3336,2.8655,6.2875
2.0828,2.7706,3.099,7.3623
2.1941,2.9983,3.3556,7.593
2.142,2.6918,2.9915,6.8696
2.1048,2.8142,3.1913,6.8989
2.4901,3.26,3.703,7.9949
1.724,2.0669,2.2262,5.2814
1.7389,2.2996,2.6734,6.494
1.7773,2.4595,2.8236,6.3153
2.13,2.6786,2.996,6.9079
2.3064,3.0205,3.4172,7.527
2.5871,3.2832,3.5441,8.3172
2.0257,2.5475,2.8022,6.3838
2.4286,3.0393,3.3741,7.5939
2.0123,2.8265,3.4578,7.8306
1.8483,2.3195,2.6458,6.1307
1.7952,2.3724,2.6043,5.9892
2.1813,2.8404,3.1198,7.1618
1.8159,2.2672,2.5236,5.7026
2.1867,2.731,3.0657,6.8238
2.5222,3.3825,3.8605,8.2066
1.9874,2.5945,2.9341,7.1175
2.1907,2.9373,3.2925,7.6293
2.5427,3.3799,3.7593,8.6461
1.8412,2.3375,2.6419,5.8532
2.2717,2.8784,3.267,7.1631
2.2506,2.911,3.1907,7.2387
2.0725,2.4919,2.7498,6.3263
1.5726,2.1983,2.8829,6.5324
1.967,2.735,3.3101,7.5575
1.8348,2.4168,2.7863,6.2359
2.5207,3.233,3.464,8.399
2.2753,3.1249,3.4696,7.699
1.956,2.3473,2.5889,6.0057
2.1525,2.7293,3.0591,6.7846
1.8585,2.5926,3.4258,7.8878
1.6384,2.1183,2.3538,5.63
2.0208,2.6299,2.8968,6.8788
2.1486,2.8711,3.1915,7.2371
2.025,2.4914,2.7766,6.3534
1.949,2.5939,2.9527,6.3388
2.2409,2.8631,3.109,7.1651
1.7041,2.2145,2.6042,6.2245
2.133,2.8032,3.2068,7.5854
2.1889,2.9989,3.4212,7.589
2.0888,2.6072,2.9453,6.6639
2.1835,2.7741,3.0096,7.0171
2.5305,3.192,3.5015,8.0326
1.8702,2.3987,2.6876,5.9395
1.7876,2.4715,3.1069,7.1193
1.9791,2.7886,3.3186,7.2983
1.729,2.1299,2.3078,5.5972
1.8199,2.3776,2.633,5.9731
2.6472,3.4166,3.7996,8.5527
2.1932,2.7201,3.067,6.8202
2.5953,3.2278,3.6682,8.0266
1.8628,2.612,3.1307,7.2797
1.9428,2.5161,2.7937,6.6993
2.1043,2.8085,3.1294,7.161
2.4474,3.2261,3.5904,8.148
1.7406,2.1485,2.4305,5.4171
2.0549,2.5136,2.7076,6.3969
2.169,2.7577,3.0276,6.8796
1.6177,2.0843,2.4197,5.8232
2.0101,2.7533,3.1859,7.016
2.4369,3.2968,3.7459,8.332
2.003,2.53,2.7413,6.4286
2.3983,3.0189,3.3039,7.6293
2.2575,3.0348,3.4022,7.4236
1.9622,2.3526,2.644,5.9654
1.8078,2.4517,2.9581,6.6578
2.0978,2.7834,3.0695,7.4101
1.6669,2.1481,2.3793,5.4436
2.0553,2.6363,2.9276,6.6497
2.1231,2.8196,3.1784,6.9303
2.4539,3.0112,3.4183,7.552
2.2979,2.9729,3.2622,7.375
1.7713,2.2846,2.636,6.1536
2.156,2.8164,3.1997,7.3854
2.037,2.8319,3.2634,6.9544
1.9158,2.3602,2.5321,6.0525
