f.1,f.2,f.3,f.4
1.8289,2.3289,2.5259,5.9998
2.3448,3.0836,3.4187,7.6753
2.0653,2.7419,3.1228,6.6846
1.6089,2.0394,2.2677,5.3861
1.9805,2.6711,3.0115,6.6203
2.3647,2.9791,3.2341,7.4943
1.7162,2.3245,2.7739,6.2731
2.2275,3.0872,3.5372,7.7206
1.9535,2.5266,2.7954,6.2948
1.9184,2.3723,2.6762,5.9333
2.1959,3.0481,3.4466,7.8447
2.3367,3.0791,3.4421,7.6837
1.8794,2.3185,2.6492,5.8036
1.9199,2.6239,3.0618,7.2245
1.8233,2.4596,2.7874,6.1192
1.7895,2.2357,2.4207,5.65
2.44,3.262,3.6541,7.9761
1.9675,2.6558,3.1546,7.1068
1.785,2.2923,2.5326,5.8002
2.256,2.9862,3.3634,7.3389
1.5976,2.2166,2.7392,6.4047
2.0201,2.5516,2.8543,6.6239
2.243,3.0725,3.5206,7.4724
2.2217,2.848,3.1579,7.0712
1.7928,2.4087,2.8127,6.2816
2.1666,2.8855,3.1233,7.3133
1.8057,2.32,2.5782,5.765
1.7891,2.36,2.849,6.5215
2.1687,2.9397,3.2618,7.4716
2.25,2.896,3.2399,7.2248
1.6191,2.0107,2.1875,5.061
1.8753,2.5735,2.95,6.6855
2.2408,2.9889,3.404,7.3796
2.1424,2.6636,2.9319,6.7026
1.897,2.7126,3.3513,7.3059
1.9427,2.5235,2.7575,6.45
1.8089,2.2836,2.553,5.7144
2.2456,2.9396,3.3472,7.1783
2.0349,2.7865,3.1332,7.1088
1.8469,2.2764,2.545,5.7844
2.1165,2.7616,3.0104,6.8576
1.6276,2.2376,2.8352,6.6049
1.689,2.2387,2.5721,5.6815
2.5099,3.3334,3.6733,8.3117
2.1893,2.8065,3.163,6.9384
1.7834,2.2905,2.5451,6.1444
1.9938,2.7554,3.1149,6.7945
2.0992,2.7575,3.1383,6.7602
1.419,1.8697,2.2107,5.1587
2.329,3.1706,3.6118,8.052
2.0431,2.6764,2.9108,6.6793
2.047,2.5645,2.8436,6.4128
1.9794,2.8009,3.3078,7.2511
1.9036,2.421,2.6478,6.16
2.0374,2.5872,2.9166,6.4291
2.0055,2.7831,3.3047,7.7719
2.077,2.7952,3.1392,7.0401
1.9,2.3367,2.6508,5.8951
2.0561,2.7193,3.0238,6.6843
1.8637,2.5097,2.8833,6.4935
2.1087,2.6835,2.9283,6.7859
2.5734,3.3638,3.7609,8.2949
1.7695,2.4556,2.9778,6.4437
1.8125,2.3088,2.5279,5.8976
2.0812,2.8115,3.1698,6.873
2.5005,3.1832,3.4583,7.9534
1.6492,2.1235,2.4352,5.625
2.2166,2.9843,3.3925,7.462
2.0192,2.5993,2.8681,6.4786
1.5603,2.0995,2.6339,6.0833
1.8258,2.5353,2.8425,6.433
2.2219,2.8527,3.1818,7.1422
1.9946,2.5115,2.8667,6.2305
2.0436,2.815,3.2636,7.5398
1.9736,2.669,3.0345,6.6032
1.7116,2.0759,2.2355,5.2981
1.9909,2.7898,3.4764,7.9193
2.2411,2.9793,3.3903,7.603
1.8938,2.4504,2.7069,6.1081
2.3259,3.0937,3.4875,7.5593
1.7084,2.2617,2.5182,5.9088
1.7406,2.1679,2.4072,5.5247
2.3588,3.1917,3.6479,7.7425
1.9112,2.6154,3.1161,7.242
1.756,2.2207,2.5104,5.6643
2.1994,2.8347,3.0963,7.1082
1.8973,2.4906,2.8065,6.1103
2.0934,2.7666,3.2049,7.1246
2.3134,3.1214,3.44,7.7614
2.2167,2.7986,3.1315,6.9724
1.474,1.9774,2.3797,5.682
2.0255,2.7764,3.1423,7.1649
1.9978,2.6599,3.0157,6.5626
1.9945,2.3865,2.6154,6.0953
1.898,2.6695,3.1879,6.9583
1.9937,2.5981,2.8327,6.5906
1.8452,2.3516,2.6283,5.8554
1.7285,2.4627,3.2503,7.2071
2.0347,2.7151,3.0417,6.8879
2.0516,2.5782,2.9065,6.4751
2.2322,2.9279,3.1866,7.2614
1.9613,2.6532,3.0365,7.0381
1.6553,2.1265,2.4157,5.32
2.0524,2.6798,2.9504,6.6484
1.9013,2.638,3.2414,7.2599
2.0005,2.5642,2.7834,6.621
2.1795,2.9752,3.3404,7.2825
2.0409,2.5805,2.933,6.3867
1.5994,2.0523,2.2903,5.3525
2.5284,3.3541,3.7704,8.3599
2.0847,2.7469,3.0285,6.7844
1.6395,2.1153,2.4535,5.6906
2.0349,2.7961,3.2117,6.926
2.0196,2.5673,2.8081,6.4481
1.7588,2.2497,2.533,5.5643
2.1595,2.9954,3.4655,8.1637
2.0687,2.7156,3.0266,6.8461
2.0506,2.5482,2.8852,6.3903
1.6464,2.342,3.0052,6.7566
1.944,2.6374,3.0079,6.7264
1.9031,2.3371,2.539,5.9577
2.4712,3.1802,3.5504,7.872
1.8997,2.6101,3.0964,6.7755
1.9182,2.4313,2.6817,6.1889
2.2037,2.9542,3.3449,7.2128
1.6108,2.1551,2.5183,6.1249
1.8698,2.4362,2.7273,6.1737
2.3722,3.183,3.6067,7.8066
2.1137,2.7585,3.0492,6.817
1.7092,2.1875,2.4919,5.7403
1.9147,2.5788,2.8334,6.4242
2.4233,3.114,3.4717,7.7275
1.8581,2.5224,3.0604,6.8129
2.3149,3.1389,3.4848,7.9802
1.9144,2.5122,2.8483,6.184
1.8027,2.2101,2.4133,5.5844
1.8717,2.598,2.9862,6.6402
2.4187,3.1805,3.6172,7.8888
1.8252,2.2579,2.4775,5.6894
1.7362,2.4472,3.2467,7.3653
1.8703,2.4862,2.7356,6.4243
1.9181,2.4116,2.6713,6.1024
2.4101,3.3144,3.7958,8.0006
1.962,2.6334,3.0172,7.0155
1.9026,2.4601,2.7769,6.1824
2.2881,2.9797,3.2559,7.4274
1.6322,2.2963,2.8987,6.4661
1.6118,2.0275,2.3172,5.2177
2.3195,3.0629,3.4006,7.6007
2.3176,2.9333,3.3149,7.27
1.685,2.2109,2.443,5.7717
2.1571,2.9035,3.2258,7.2534
1.9149,2.4727,2.8028,6.0994
1.8415,2.4024,2.7754,6.6454
2.1891,3.027,3.4436,7.5584
2.2034,2.8292,3.0703,7.1108
1.8166,2.2306,2.4832,5.6142
2.0253,2.7778,3.2282,7.2197
1.7755,2.3725,2.6404,5.8813
2.1965,2.7874,3.144,6.9199
1.9595,2.761,3.2679,7.475
2.0018,2.5937,2.8978,6.5929
1.7662,2.2535,2.5766,5.5833
2.1292,2.76,3.0337,6.8415
2.0558,2.8312,3.3514,7.5324
1.8725,2.2991,2.4729,5.9545
2.1002,2.8237,3.1655,6.9202
1.6805,2.3372,3.0131,6.7439
1.7266,2.2561,2.5049,5.7858
2.1683,2.8966,3.254,7.1607
2.1231,2.7319,2.9911,6.7956
1.8488,2.4132,2.7578,6.3819
2.1983,3.0145,3.4402,7.4304
2.1932,2.8078,3.1013,7.0044
1.4053,1.8552,2.2293,5.0073
2.2935,3.0654,3.3448,7.8498
2.173,2.8368,3.1551,7.0446
2.1397,2.669,3.0224,6.6476
1.9514,2.7311,3.1244,7.0466
1.98,2.5645,2.8764,6.4319
1.7372,2.1573,2.3431,5.4429
2.1473,2.9927,3.6244,8.3325
2.088,2.8701,3.2983,7.1049
1.8755,2.3111,2.5444,5.8552
2.1762,2.8898,3.273,7.05
1.8943,2.5138,2.7841,6.5643
2.1525,2.8003,3.1407,6.974
2.6032,3.4709,3.9552,8.4456
1.6439,2.2339,2.7498,6.4776
1.8114,2.2965,2.5846,5.9756
1.9268,2.6007,2.8577,6.441
2.0032,2.5842,2.8794,6.3971
1.7816,2.311,2.695,6.0556
2.2715,3.0039,3.3111,7.5903
2.0369,2.6849,3.0381,6.5901
1.6007,2.1321,2.5131,6.0123
1.9892,2.757,3.1287,6.9586
2.4055,3.0848,3.5026,7.677
1.945,2.4657,2.7406,6.1398
2.1074,2.9422,3.4561,7.6689
2.0091,2.6536,2.8862,6.6723
1.7404,2.0965,2.3209,5.3386
1.6679,2.3505,2.9219,6.3986
2.1837,2.8552,3.1462,7.3037
2.0378,2.5848,2.9057,6.455
2.3992,3.0843,3.3632,7.6857
1.7431,2.3525,2.6866,6.0076
1.7959,2.2771,2.587,5.7148
2.4292,3.2279,3.5895,7.9371
2.0474,2.8164,3.3829,7.6454
1.7352,2.196,2.4046,5.5976
2.2413,2.9426,3.2949,7.269
2.0694,2.699,3.0869,6.5945
1.6776,2.203,2.4923,5.9499
2.2696,3.1642,3.5909,7.8049
2.0936,2.6324,2.847,6.6372
1.5561,2.0695,2.4975,5.8015
2.1101,2.8872,3.3085,7.3591
1.9066,2.515,2.7802,6.2487
2.0853,2.5406,2.8573,6.4053
2.061,2.8188,3.1932,7.4532
2.1874,2.8356,3.1527,7.1707
1.8533,2.425,2.7756,5.9444
1.7685,2.5,3.0963,7.0585
1.777,2.3847,2.7182,5.9909
2.0715,2.5625,2.756,6.5229
2.2288,3.001,3.3609,7.3317
2.021,2.7728,3.2244,7.1782
1.6323,2.0114,2.2019,5.1359
2.153,2.7791,3.1184,6.8718
1.8649,2.5416,2.9422,6.819
1.9861,2.5493,2.84,6.494
2.2664,3.0788,3.5087,7.49
2.07,2.5863,2.8528,6.4761
1.6444,2.1513,2.4588,5.4999
2.0411,2.6924,2.9452,6.7477
2.3705,3.0901,3.4653,7.613
1.6276,2.1667,2.7609,6.3056
1.93,2.6689,3.0112,6.7817
2.0566,2.6941,3.0207,6.7035
1.8105,2.289,2.487,5.7355
2.2816,3.1906,3.7696,8.6151
2.0435,2.7145,3.0961,6.7489
1.9404,2.3874,2.6224,6.0443
1.7547,2.4881,3.2218,7.1646
1.9681,2.5962,2.8481,6.7256
1.595,2.0075,2.2458,5.0395
2.505,3.2937,3.7526,8.0424
1.953,2.6462,3.0301,6.9243
2.033,2.5981,2.9281,6.5599
2.1058,2.8153,3.0787,6.9561
1.6651,2.2587,2.7128,6.306
2.076,2.693,3.0626,6.8356
2.5007,3.2628,3.5822,8.1557
2.1024,2.8205,3.1997,6.8683
1.6262,2.0451,2.2388,5.3706
1.9934,2.6813,3.0044,6.6393
2.0429,2.6191,2.9756,6.464
1.8031,2.4132,2.8069,6.4497
2.3197,3.1816,3.6088,7.9621
2.0082,2.5713,2.8155,6.4347
1.9524,2.395,2.6793,6.0187
1.7604,2.5157,3.0895,6.6154
2.3046,3.0517,3.358,7.7253
1.9475,2.4355,2.735,6.1026
1.7928,2.4972,3.1314,7.4631
1.8951,2.572,2.9123,6.5269
1.9655,2.5183,2.8534,6.2829
2.1211,2.8206,3.1282,6.9368
2.0542,2.728,3.17,7.255
1.7684,2.2533,2.4654,5.7019
2.2634,2.9861,3.3431,7.3524
1.6931,2.374,3.0143,6.6025
1.6451,2.0517,2.2688,5.3195
2.3295,3.1503,3.5817,7.6971
2.2401,2.8257,3.0519,7.0923
1.8292,2.4073,2.7212,6.2802
2.3076,3.1069,3.506,7.7224
1.8464,2.3962,2.6442,5.9426
1.5647,2.0731,2.4572,5.6451
2.2421,3.046,3.3473,7.7066
2.3304,3.0124,3.3461,7.5074
1.7723,2.1963,2.5013,5.4837
1.9731,2.6679,2.999,6.9384
1.9326,2.5317,2.8529,6.2961
2.2275,2.732,2.9715,6.9212
1.7394,2.5015,3.3479,7.3171
1.9748,2.6456,3.0562,6.7482
1.7711,2.2374,2.4491,5.6476
2.2302,2.9168,3.2702,7.1786
1.6583,2.2736,2.5902,6.0073
1.9502,2.4397,2.702,6.2348
2.2934,3.0657,3.4832,7.4852
1.7505,2.3993,2.9445,6.9456
1.7463,2.3333,2.6599,5.88
2.1088,2.8089,3.0723,6.9974
2.2555,2.8906,3.2344,7.1594
1.9341,2.5133,2.9195,6.6031
2.1444,2.917,3.2542,7.235
2.2193,2.8768,3.2477,7.0954
1.4948,1.9306,2.1802,5.2843
2.0225,2.7047,3.0105,6.91
2.1777,2.9163,3.3227,7.131
2.0956,2.6224,2.8808,6.5715
2.0586,2.901,3.374,7.4283
2.0061,2.5621,2.7758,6.5034
1.7654,2.2466,2.5101,5.5867
2.2062,3.116,3.8344,8.4865
2.1984,2.9498,3.2766,7.432
1.8902,2.287,2.5736,5.8128
2.035,2.687,2.9646,6.6216
1.7735,2.4006,2.8177,6.4322
1.7514,2.28,2.606,5.7142
2.5485,3.324,3.6452,8.2808
1.6942,2.3349,2.9394,6.6174
1.7981,2.2734,2.4659,5.9232
2.1451,2.8651,3.1935,7.092
2.1821,2.7947,3.1667,6.8935
1.764,2.2919,2.5859,5.9766
2.3082,3.1118,3.5111,7.7389
2.08,2.6975,2.9539,6.7106
1.6947,2.2764,2.7488,6.3751
1.9852,2.806,3.2516,6.9549
1.8797,2.3864,2.6362,5.9938
2.0536,2.561,2.8999,6.3852
2.1416,2.8987,3.2225,7.6805
1.9793,2.6553,2.9701,6.5794
1.8022,2.2148,2.5099,5.5648
1.7148,2.3838,2.8388,6.5121
2.3118,3.0472,3.4288,7.7316
1.9852,2.5268,2.7541,6.3387
2.431,3.1916,3.5661,7.8455
1.9055,2.5664,2.9692,6.5638
1.8664,2.3213,2.5507,5.9126
1.9707,2.6886,3.062,6.5169
1.8184,2.5316,3.2086,7.5172
1.7328,2.2024,2.4828,5.6742
2.2756,3.0145,3.4294,7.4425
1.926,2.496,2.7471,6.1904
1.6822,2.2182,2.5638,5.8932
2.3604,3.1847,3.4763,8.0145
2.263,2.8468,3.1533,7.1392
1.6002,2.1641,2.671,5.9435
2.0785,2.8269,3.1484,7.224
2.0151,2.6735,3.013,6.5916
1.7349,2.0968,2.274,5.3369
2.0928,2.9149,3.3865,7.553
2.2352,2.95,3.3496,7.3504
1.9987,2.5284,2.7953,6.3205
1.9067,2.6976,3.3886,7.6443
1.6551,2.1798,2.3795,5.5223
2.0326,2.5232,2.7915,6.3731
2.3202,3.107,3.5339,7.5546
2.0153,2.6939,3.012,7.0417
1.677,2.1155,2.3793,5.3206
2.0939,2.7016,2.9419,6.7365
1.6587,2.2659,2.6746,6.0856
2.1863,2.8144,3.1926,7.1399
2.2246,3.0292,3.3817,7.419
2.1498,2.7426,3.0962,6.7775
1.6356,2.143,2.4179,5.7
2.1218,2.8589,3.201,7.1853
2.3645,3.1721,3.6301,7.7208
1.6148,2.0876,2.4411,5.8799
2.1024,2.8698,3.2639,7.2846
2.0947,2.6511,2.862,6.7228
1.7712,2.2723,2.5392,5.6311
1.897,2.6707,3.1756,6.9954
2.1063,2.7498,3.0361,6.9129
2.0736,2.5672,2.8856,6.4472
1.7806,2.506,3.0442,6.9713
2.0231,2.7097,3.0438,6.8875
1.746,2.1913,2.4955,5.4811
2.6095,3.3524,3.7109,8.3186
1.993,2.7484,3.2051,7.0141
1.9902,2.5239,2.7217,6.4194
2.2346,2.9992,3.3484,7.3512
1.7451,2.355,2.8338,6.4296
1.6164,2.0654,2.2745,5.2597
2.5105,3.3128,3.7202,8.1716
2.2234,2.8545,3.1152,7.1066
1.7828,2.2445,2.5104,5.8747
1.9869,2.7325,3.1321,6.6537
1.9926,2.5569,2.8282,6.3546
1.7606,2.4139,3.0665,6.8846
2.2871,3.1267,3.479,8.0851
2.0073,2.649,2.9779,6.553
1.998,2.5059,2.8604,6.2216
1.8651,2.5975,3.0041,6.8893
2.0339,2.6912,3.0147,6.769
1.7877,2.2048,2.3917,5.5794
1.8611,2.5942,3.2333,7.3962
1.9623,2.6425,3.0298,6.6542
1.9147,2.3851,2.6181,6.0431
2.0727,2.8008,3.1761,6.8058
2.0674,2.7228,3.0316,7.1872
1.9651,2.4889,2.7776,6.29
2.4622,3.225,3.6646,7.9066
1.7035,2.3748,2.8621,6.4249
1.7081,2.1669,2.4532,5.5293
1.9395,2.5586,2.7809,6.3709
2.3848,3.0255,3.3531,7.5304
1.8776,2.5165,2.9051,6.4229
2.2717,3.0386,3.3424,7.5934
1.9662,2.5139,2.8261,6.2295
1.5826,2.0324,2.2701,5.5186
2.2348,3.0763,3.4679,7.6391
2.3272,3.0415,3.4514,7.4866
1.8168,2.2284,2.4576,5.6189
1.9373,2.6834,3.2214,7.2878
1.839,2.4364,2.6775,6.1434
1.8704,2.35,2.6221,5.8903
1.9072,2.7396,3.715,8.1164
2.0579,2.685,2.9565,6.991
1.7956,2.3264,2.6194,5.7799
2.1616,2.8276,3.0808,7.0191
1.7542,2.4233,2.8214,6.3594
2.035,2.5292,2.8616,6.4462
2.2242,2.96,3.2847,7.2896
1.8134,2.4965,3.105,7.0465
1.8082,2.3361,2.5555,5.9979
2.2691,3.0018,3.3447,7.4477
1.8472,2.4298,2.7811,5.9319
1.933,2.5049,2.8155,6.5721
2.2722,3.1072,3.5256,7.6487
2.2304,2.838,3.0674,7.1242
1.5448,2.0321,2.3685,5.4723
2.0569,2.7985,3.1836,7.0345
2.3346,3.0306,3.3347,7.554
2.2913,2.8554,3.2057,7.1257
2.0059,2.8153,3.1812,7.194
1.9722,2.5312,2.8163,6.358
1.7792,2.2334,2.5439,5.5546
1.5948,2.2407,2.9353,6.8282
2.0917,2.8666,3.3022,7.2563
1.8492,2.2581,2.4544,5.783
2.2165,2.9152,3.2722,7.1613
1.8903,2.5688,3.0636,6.8604
1.6924,2.1964,2.4184,5.5378
2.5863,3.4426,3.8659,8.4541
1.7501,2.3799,2.8456,6.7405
1.9102,2.4367,2.7136,6.3049
2.1456,2.9296,3.3388,7.1424
2.1285,2.7263,3.0066,6.7803
1.5251,1.9447,2.2277,5.1005
2.3815,3.1025,3.3757,7.8788
2.0382,2.6881,3.0241,6.6053
1.7061,2.2967,2.8083,6.2907
2.0137,2.7791,3.1227,6.9832
1.9849,2.5356,2.8602,6.318
1.9816,2.4765,2.6847,6.2236
2.1927,3.0166,3.4431,7.8504
2.1553,2.8805,3.2685,7.1169
1.8577,2.2484,2.4632,5.7197
1.7334,2.4491,2.9797,6.5326
1.8619,2.4423,2.6643,6.2231
2.1207,2.7142,3.0298,6.7601
2.5593,3.3756,3.8371,8.2301
1.7382,2.3423,2.7118,6.2179
1.8105,2.2906,2.5814,5.8294
2.0581,2.7096,2.9764,6.7227
1.9324,2.6789,3.4345,7.9194
1.7722,2.3031,2.6584,5.836
2.2077,2.9022,3.1826,7.2515
2.046,2.6633,2.9943,6.557
1.7111,2.2271,2.4657,5.9511
1.9427,2.6785,3.0071,6.6263
2.3161,2.9697,3.3638,7.3478
1.6788,2.2324,2.633,6.1867
2.2208,3.0274,3.4296,7.703
1.9427,2.5802,2.8332,6.3993
1.6746,2.0248,2.2571,5.129
2.1716,3.0136,3.543,7.7536
2.2056,2.8341,3.1228,7.171
1.9436,2.4788,2.8064,6.1414
1.8721,2.596,3.0512,7.2586
1.8395,2.4047,2.6735,6.1086
1.8291,2.2597,2.551,5.6948
2.2728,3.0596,3.4047,7.4911
2.1007,2.8571,3.2737,7.3393
1.7459,2.1753,2.3588,5.5285
2.2494,2.919,3.2526,7.2176
1.531,2.1576,2.8492,6.2243
2.1023,2.7377,3.0453,7.0882
2.4014,3.279,3.7098,8.0392
2.1485,2.6696,2.9104,6.7256
1.6194,2.1341,2.4656,5.5767
2.1145,2.8806,3.2896,7.1356
1.9243,2.507,2.7584,6.2256
1.7256,2.251,2.7022,6.3064
2.0557,2.7948,3.0851,7.1039
2.1478,2.7697,3.0742,6.9249
1.9633,2.4931,2.833,6.1675
1.9842,2.7358,3.129,7.2763
2.1278,2.8445,3.2253,7.0335
2.0379,2.5285,2.7515,6.3833
1.887,2.6728,3.3068,7.3764
2.1294,2.8722,3.2827,7.2404
1.6291,2.0242,2.2406,5.106
2.1231,2.7655,3.1283,6.7847
2.0411,2.7152,2.9945,7.0703
2.0824,2.6169,2.8905,6.6455
2.187,2.9921,3.416,7.2416
1.7425,2.337,2.7024,6.3358
1.7193,2.2134,2.4929,5.598
2.5568,3.3201,3.6133,8.305
2.2428,2.9513,3.3092,7.2432
1.7614,2.2933,2.6956,6.1124
2.0924,2.8181,3.1295,7.0765
2.155,2.7622,3.1089,6.8587
1.4371,1.9622,2.3779,5.4929
2.3292,3.2404,3.6933,8.228
2.0642,2.7004,3.0863,6.6612
1.9049,2.3192,2.5372,5.8793
1.851,2.6006,3.066,6.7461
1.9399,2.5274,2.7435,6.4085
1.9735,2.4284,2.7005,6.1267
1.9909,2.7854,3.5254,7.9155
1.915,2.5758,2.8782,6.4935
1.9653,2.4957,2.8086,6.2365
2.1165,2.8084,3.0905,6.9227
1.7916,2.3799,2.7124,6.2341
2.0076,2.5994,2.9686,6.4688
2.4103,3.1551,3.5001,7.8004
1.8581,2.5887,3.1641,7.0347
1.67,2.0411,2.1866,5.3183
1.9012,2.5542,2.8569,6.2726
2.3735,3.0497,3.4559,7.511
1.875,2.4471,2.7187,6.3191
2.3607,3.1572,3.5399,7.8328
1.901,2.4401,2.6625,6.0817
1.4887,1.9885,2.4495,5.7281
1.9185,2.6718,3.0942,6.7595
2.3768,3.0701,3.3767,7.7197
1.8506,2.3307,2.6366,5.7977
1.9514,2.6771,3.0639,7.1599
1.9552,2.6025,2.92,6.5025
1.9791,2.4997,2.8447,6.2124
1.9969,2.8389,3.5509,8.0765
2.1213,2.7795,3.1294,7.1164
1.8858,2.3385,2.5255,5.9432
2.3757,3.0598,3.4,7.5804
1.7772,2.4778,2.9233,6.3263
1.6483,2.0468,2.2454,5.2243
2.3713,3.1672,3.5811,7.7396
1.8968,2.5693,3.0071,7.1563
1.8482,2.4357,2.7395,6.1377
2.2971,3.0938,3.5175,7.5596
1.9431,2.4892,2.7613,6.1762
2.0977,2.725,3.115,7.0962
2.19,2.974,3.2601,7.3825
2.2749,2.9536,3.2821,7.3089
1.5714,2.0293,2.3787,5.3902
2.051,2.7099,2.9806,6.892
1.8647,2.4443,2.7568,6.0223
2.1412,2.6341,2.8591,6.6524
2.0553,2.8834,3.4189,7.6983
2.0972,2.72,3.0842,6.8675
1.7218,2.1845,2.4201,5.4574
1.6824,2.3851,3.1078,6.9314
2.1664,2.9165,3.2352,7.4416
1.9897,2.4472,2.7291,6.2145
2.2163,2.9878,3.4255,7.2361
1.8915,2.5381,2.8702,6.725
1.8502,2.3956,2.6887,6.0155
2.1966,2.8527,3.0997,7.1235
1.7929,2.4475,2.9471,6.6713
1.9128,2.446,2.7825,6.2422
2.1713,2.8902,3.2001,7.1517
2.2021,2.815,3.1699,6.958
1.5193,1.9348,2.1331,5.0431
2.4532,3.2488,3.6262,8.1131
2.2841,2.972,3.3882,7.2925
1.8156,2.396,2.7825,6.5663
2.0154,2.8371,3.2608,6.9844
1.927,2.4499,2.6511,6.1631
1.743,2.191,2.438,5.4661
2.3321,3.2261,3.7279,8.278
2.1017,2.8067,3.1091,6.9612
1.8366,2.2342,2.5116,5.6414
1.5942,2.2314,2.8527,6.6686
1.8821,2.4934,2.8112,6.4675
2.0619,2.6938,3.0758,6.659
2.4484,3.2242,3.5756,7.9512
1.8451,2.5064,2.9595,6.6082
1.8441,2.3081,2.5127,5.9294
2.0603,2.7791,3.1319,6.7918
1.64,2.2993,2.9909,6.6404
1.8645,2.3599,2.5871,6.1025
2.401,3.1454,3.5127,7.8298
1.9668,2.5728,2.8109,6.3743
1.7643,2.3363,2.6618,6.146
2.0494,2.8398,3.2369,6.9736
2.2736,2.8426,3.12,7.1505
1.6671,2.2144,2.6496,5.9976
2.1473,2.8808,3.1605,7.3679
2.0654,2.7036,3.0195,6.7008
1.8171,2.2006,2.5046,5.5439
1.7498,2.4205,2.7666,6.2105
2.31,3.025,3.4116,7.5418
2.0052,2.5138,2.7156,6.327
2.0105,2.8096,3.3739,7.7829
1.898,2.5338,2.885,6.3316
1.8311,2.2647,2.4774,5.7366
2.5746,3.4061,3.8371,8.3314
2.0711,2.8,3.2005,7.6684
1.6803,2.1304,2.3802,5.3927
2.2092,2.9243,3.3227,7.1648
1.5623,2.1579,2.6911,6.1863
1.7636,2.289,2.5964,5.8947
2.2943,3.1122,3.437,7.6901
2.2049,2.7948,3.1261,6.9486
1.7579,2.3225,2.7276,6.0692
2.178,2.8882,3.165,7.3068
1.9215,2.568,2.9001,6.2827
1.7418,2.2619,2.5904,6.279
2.1816,2.9867,3.3658,7.5366
2.2701,2.9456,3.332,7.3049
1.9061,2.4329,2.6888,6.0512
2.0214,2.83,3.3044,7.3856
1.8023,2.3171,2.5245,5.8587
2.1435,2.6219,2.9198,6.6247
1.8879,2.6989,3.3762,7.2446
2.0585,2.7412,3.0479,6.9473
1.746,2.1843,2.4706,5.4714
2.1293,2.7209,2.9485,6.7987
2.0798,2.8232,3.2054,7.2196
2.1448,2.7458,3.1036,6.8761
2.315,3.077,3.4025,7.5795
1.6526,2.2767,2.9495,6.7869
1.634,2.1305,2.3448,5.4738
2.0864,2.7923,3.1153,6.9223
2.3732,3.1435,3.5828,7.6658
1.7092,2.1557,2.4233,5.7724
2.0607,2.8054,3.1863,6.9443
2.0401,2.5839,2.8214,6.4873
1.5253,2.052,2.5075,5.7578
2.4853,3.4215,3.9386,8.6913
1.9867,2.5981,2.8678,6.4614
1.9657,2.4423,2.7415,6.1106
1.9005,2.6268,2.9738,6.8787
2.0482,2.6878,2.9858,6.7598
1.6543,2.0857,2.3747,5.1857
2.0044,2.7846,3.3705,7.8106
2.0831,2.7999,3.1772,7.046
2.0278,2.5277,2.7458,6.4084
2.0986,2.8585,3.2281,6.9468
1.7892,2.3915,2.7766,6.1679
1.9888,2.5074,2.774,6.338
2.5018,3.271,3.6953,8.0355
1.7997,2.4615,2.8288,6.6336
1.742,2.1677,2.3935,5.5768
2.1029,2.7956,3.1663,6.8536
2.0315,2.5477,2.7936,6.3799
1.8215,2.4607,2.8931,6.4569
2.2481,3.036,3.3205,7.6687
2.0123,2.6073,2.9092,6.4637
1.5765,2.1226,2.6687,6.0733
1.8716,2.5966,2.9307,6.573
2.4831,3.2685,3.6786,8.1004
1.887,2.2962,2.5016,5.8257
2.0931,2.8625,3.3279,7.625
1.957,2.6388,3.0251,6.5027
1.8904,2.3573,2.5768,5.9398
1.7061,2.4276,3.069,6.8312
2.1613,2.7927,3.0273,7.2244
1.9364,2.4556,2.7307,6.1514
2.407,3.1631,3.5871,7.7337
1.9053,2.5864,2.9271,6.7479
1.8028,2.2355,2.5046,5.6957
2.2805,3.0575,3.3737,7.5227
1.955,2.6872,3.2222,7.3395
1.9647,2.6068,2.9835,6.5244
2.3392,3.0986,3.4299,7.6787
1.8803,2.4357,2.7647,5.9867
1.6016,2.0244,2.1953,5.3026
2.3482,3.146,3.5022,7.8024
2.3793,3.0489,3.4479,7.5312
1.4397,1.8999,2.2704,5.3225
2.0097,2.7455,3.1352,7.0175
1.876,2.4372,2.6558,6.1117
2.28,2.83,3.1484,7.0998
2.0807,2.9665,3.5812,7.7466
2.0721,2.6787,2.9523,6.7953
1.9096,2.4035,2.7118,5.9963
1.7632,2.459,3.0429,7.1999
1.7814,2.4506,2.7929,6.1395
1.9635,2.426,2.7659,6.113
2.2185,2.9054,3.2043,7.1793
1.9558,2.6219,3.019,6.8926
1.747,2.2379,2.4313,5.6572
2.1888,2.8842,3.2124,7.1123
1.9423,2.6581,3.2537,7.2528
1.9813,2.4944,2.739,6.4454
2.1668,2.9546,3.3522,7.2013
2.1444,2.7438,2.9988,6.8372
1.6213,2.0841,2.3551,5.4008
2.1146,2.8173,3.1983,6.9774
2.2212,2.9001,3.226,7.1622
1.8792,2.517,2.9897,6.7869
2.1553,2.9249,3.1966,7.3958
2.0468,2.5663,2.8391,6.4556
1.6942,2.1589,2.4591,5.3338
2.1428,2.9684,3.4595,7.978
2.1454,2.8891,3.2665,7.1929
1.8573,2.2498,2.4359,5.7452
1.6679,2.3601,3.0194,6.7301
1.9341,2.6003,2.9856,6.6124
1.7795,2.2684,2.5054,5.695
2.6438,3.4695,3.9139,8.5068
1.8321,2.4765,2.8082,6.4544
1.9091,2.4301,2.7162,6.1478
2.1788,2.9474,3.3712,7.1489
1.7083,2.3485,2.8234,6.672
